,Station,Year,Month,Day,Julian,Min.Temp,Max.Temp,radiation,total_pp,Precip.,wind.speed,vap,co2,Date,GDD,GDDcum,precip_cum,rad_cum,GDDcum_gs,precip_gs,rad_gs
6992,SUMMERSIDE,2018,2,26,57,-4,1.7,7.4,-999.9,2.3,16.5,5.3,330,2018-02-26,0,2.85,105.1,364.6,0,0,0
6993,SUMMERSIDE,2018,2,27,58,-4.8,2.7,8.6,-999.9,0,15,4.2,330,2018-02-27,0,2.85,105.1,373.2,0,0,0
6994,SUMMERSIDE,2018,2,28,59,-5.7,0.1,7.7,-999.9,0.2,12.3,4.4,330,2018-02-28,0,2.85,105.3,380.9,0,0,0
6995,SUMMERSIDE,2018,3,1,60,-5.7,0.4,8,-999.9,2.5,17.1,4.3,330,2018-03-01,0,2.85,107.8,388.9,0,0,0
6996,SUMMERSIDE,2018,3,2,61,-2.2,1.9,6.6,-999.9,0,25,5.5,330,2018-03-02,0,2.85,107.8,395.5,0,0,0
6997,SUMMERSIDE,2018,3,3,62,-2.6,1.7,6.9,-999.9,0,38.3,5.4,330,2018-03-03,0,2.85,107.8,402.4,0,0,0
6998,SUMMERSIDE,2018,3,4,63,-2.8,0.3,5.9,-999.9,0,33.2,5.2,330,2018-03-04,0,2.85,107.8,408.3,0,0,0
6999,SUMMERSIDE,2018,3,5,64,-3.1,0.6,6.5,-999.9,0,34.3,5.1,330,2018-03-05,0,2.85,107.8,414.8,0,0,0
7000,SUMMERSIDE,2018,3,6,65,-2.3,-0.1,5.1,-999.9,0,33.9,5,330,2018-03-06,0,2.85,107.8,419.9,0,0,0
7001,SUMMERSIDE,2018,3,7,66,-1.7,0.1,4.7,-999.9,0,23.2,5.1,330,2018-03-07,0,2.85,107.8,424.6,0,0,0
7002,SUMMERSIDE,2018,3,8,67,-1.6,1.6,6.3,-999.9,1.3,35.6,5.6,330,2018-03-08,0,2.85,109.1,430.9,0,0,0
7003,SUMMERSIDE,2018,3,9,68,-1.4,1.8,6.4,-999.9,3,22.5,5.9,330,2018-03-09,0,2.85,112.1,437.3,0,0,0
7004,SUMMERSIDE,2018,3,10,69,-1.9,1.2,6.4,-999.9,1.9,21.8,5.9,330,2018-03-10,0,2.85,114,443.7,0,0,0
7005,SUMMERSIDE,2018,3,11,70,-2.1,-0.1,5.2,-999.9,1.1,18.9,5.5,330,2018-03-11,0,2.85,115.1,448.9,0,0,0
7006,SUMMERSIDE,2018,3,12,71,-6.3,-0.1,9.3,-999.9,0,18.8,4.4,330,2018-03-12,0,2.85,115.1,458.2,0,0,0
7007,SUMMERSIDE,2018,3,13,72,-2.6,0.9,7,-999.9,0,35.7,5.3,330,2018-03-13,0,2.85,115.1,465.2,0,0,0
7008,SUMMERSIDE,2018,3,14,73,-0.6,1.9,6,-999.9,0.7,50.5,5.9,330,2018-03-14,0,2.85,115.8,471.2,0,0,0
7009,SUMMERSIDE,2018,3,15,74,-2.1,2.5,8.3,-999.9,0.7,23.5,5.3,330,2018-03-15,0,2.85,116.5,479.5,0,0,0
7010,SUMMERSIDE,2018,3,16,75,-5.6,1,10,-999.9,0,25.9,3.9,330,2018-03-16,0,2.85,116.5,489.5,0,0,0
7011,SUMMERSIDE,2018,3,17,76,-9.3,-5.6,7.6,-999.9,0,25,2.5,330,2018-03-17,0,2.85,116.5,497.1,0,0,0
7012,SUMMERSIDE,2018,3,18,77,-10.2,-5.7,8.5,-999.9,0,19.9,2.2,330,2018-03-18,0,2.85,116.5,505.6,0,0,0
7013,SUMMERSIDE,2018,3,19,78,-11.1,-3.5,11.1,-999.9,0,19.8,2.3,330,2018-03-19,0,2.85,116.5,516.7,0,0,0
7014,SUMMERSIDE,2018,3,20,79,-6.6,-0.7,9.9,-999.9,0,19.8,3.3,330,2018-03-20,0,2.85,116.5,526.6,0,0,0
7015,SUMMERSIDE,2018,3,21,80,-10,0,13.1,-999.9,0,19.5,3.6,330,2018-03-21,0,2.85,116.5,539.7,0,0,0
7016,SUMMERSIDE,2018,3,22,81,-3.1,-0.7,6.5,-999.9,1.9,44.4,5,330,2018-03-22,0,2.85,118.4,546.2,0,0,0
7017,SUMMERSIDE,2018,3,23,82,-1.7,0,5.5,-999.9,0,35.2,5.4,330,2018-03-23,0,2.85,118.4,551.7,0,0,0
7018,SUMMERSIDE,2018,3,24,83,-1.5,-0.6,4.1,-999.9,0.7,33,5.1,330,2018-03-24,0,2.85,119.1,555.8,0,0,0
7019,SUMMERSIDE,2018,3,25,84,-13.1,-1.9,14.5,-999.9,0,32.9,2.9,330,2018-03-25,0,2.85,119.1,570.3,0,0,0
7020,SUMMERSIDE,2018,3,26,85,-14.3,-0.6,16.2,-999.9,0,9.1,3.1,330,2018-03-26,0,2.85,119.1,586.5,0,0,0
7021,SUMMERSIDE,2018,3,27,86,-11.8,-0.2,15,-999.9,0,12.7,3.5,330,2018-03-27,0,2.85,119.1,601.5,0,0,0
7022,SUMMERSIDE,2018,3,28,87,-0.6,2.9,8.3,-999.9,2.5,12.8,5.8,330,2018-03-28,0,2.85,121.6,609.8,0,0,0
7023,SUMMERSIDE,2018,3,29,88,-1.5,4.9,11.4,-999.9,0,12.7,5.8,330,2018-03-29,0,2.85,121.6,621.2,0,0,0
7024,SUMMERSIDE,2018,3,30,89,-0.6,5,10.8,-999.9,3.7,21.1,6.6,330,2018-03-30,0,2.85,125.3,632,0,0,0
7025,SUMMERSIDE,2018,3,31,90,-2.2,3.8,11.2,-999.9,0,20.2,4.7,330,2018-03-31,0,2.85,125.3,643.2,0,0,0
7026,SUMMERSIDE,2018,4,1,91,-1,5.1,11.5,-999.9,0.9,23.9,5.8,330,2018-04-01,0,2.85,126.2,654.7,0,0,0
7027,SUMMERSIDE,2018,4,2,92,-6.2,1.3,12.8,-999.9,0,16.5,3.1,330,2018-04-02,0,2.85,126.2,667.5,0,0,0
7028,SUMMERSIDE,2018,4,3,93,-7.1,4.3,16,-999.9,0,10.8,3.9,330,2018-04-03,0,2.85,126.2,683.5,0,0,0
7029,SUMMERSIDE,2018,4,4,94,0.3,7.2,12.5,-999.9,15.6,17.4,7.5,330,2018-04-04,0,2.85,141.8,696,0,0,0
7030,SUMMERSIDE,2018,4,5,95,-6.9,1.2,13.7,-999.9,0,32.7,3.8,330,2018-04-05,0,2.85,141.8,709.7,0,0,0
7031,SUMMERSIDE,2018,4,6,96,-8.4,1.1,15,-999.9,0.5,29.4,2.9,330,2018-04-06,0,2.85,142.3,724.7,0,0,0
7032,SUMMERSIDE,2018,4,7,97,-3,3.4,12.4,-999.9,3,15,5.8,330,2018-04-07,0,2.85,145.3,737.1,0,0,0
7033,SUMMERSIDE,2018,4,8,98,-3,1.5,10.5,-999.9,0,13.9,5.5,330,2018-04-08,0,2.85,145.3,747.6,0,0,0
7034,SUMMERSIDE,2018,4,9,99,-5.1,0,11.3,-999.9,0,30.6,3,330,2018-04-09,0,2.85,145.3,758.9,0,0,0
7035,SUMMERSIDE,2018,4,10,100,-5.6,4.7,16.1,-999.9,0,16.9,3.5,330,2018-04-10,0,2.85,145.3,775,0,0,0
7036,SUMMERSIDE,2018,4,11,101,-4.8,5.3,16.1,-999.9,0,10.8,3.9,330,2018-04-11,0,2.85,145.3,791.1,0,0,0
7037,SUMMERSIDE,2018,4,12,102,-2.2,7.9,16.3,-999.9,0,14.4,4.8,330,2018-04-12,0,2.85,145.3,807.4,0,0,0
7038,SUMMERSIDE,2018,4,13,103,0.8,8,13.8,-999.9,6.6,24.5,7.2,330,2018-04-13,0,2.85,151.9,821.2,0,0,0
7039,SUMMERSIDE,2018,4,14,104,-5.9,4.1,16.4,-999.9,0,26.7,3.4,330,2018-04-14,0,2.85,151.9,837.6,0,0,0
7040,SUMMERSIDE,2018,4,15,105,-6.7,-0.8,12.7,-999.9,0,17.7,2.8,330,2018-04-15,0,2.85,151.9,850.3,0,0,0
7041,SUMMERSIDE,2018,4,16,106,-6.8,3.1,16.6,-999.9,0,12.3,4.2,330,2018-04-16,0,2.85,151.9,866.9,0,0,0
7042,SUMMERSIDE,2018,4,17,107,0.8,7,13.2,-999.9,7.7,30.1,7.1,330,2018-04-17,0,2.85,159.6,880.1,0,0,0
7043,SUMMERSIDE,2018,4,18,108,2.2,6.9,11.6,-999.9,0.2,22.7,7.3,330,2018-04-18,0,2.85,159.8,891.7,0,0,0
7044,SUMMERSIDE,2018,4,19,109,0.4,9.2,16,-999.9,5.3,14.5,7,330,2018-04-19,0,2.85,165.1,907.7,0,0,0
7045,SUMMERSIDE,2018,4,20,110,-0.8,0.9,7.1,-999.9,2.8,21.4,6,330,2018-04-20,0,2.85,167.9,914.8,0,0,0
7046,SUMMERSIDE,2018,4,21,111,-0.8,6.6,14.9,-999.9,0,13.4,5.5,330,2018-04-21,0,2.85,167.9,929.7,0,0,0
7047,SUMMERSIDE,2018,4,22,112,-1.5,6.7,15.8,-999.9,0,12.4,4.7,330,2018-04-22,0,2.85,167.9,945.5,0,0,0
7048,SUMMERSIDE,2018,4,23,113,-2.1,14.4,22.6,-999.9,0,10.8,4.8,330,2018-04-23,1.15,4,167.9,968.1,0,0,0
7049,SUMMERSIDE,2018,4,24,114,1.8,17,21.8,-999.9,0,26.1,7.4,330,2018-04-24,4.4,8.4,167.9,989.9,0,0,0
7050,SUMMERSIDE,2018,4,25,115,4.1,15,18.6,-999.9,0,24.5,7.9,330,2018-04-25,4.55,12.95,167.9,1008.5,0,0,0
7051,SUMMERSIDE,2018,4,26,116,7.3,13.8,14.4,-999.9,4.8,30.4,11.3,330,2018-04-26,5.55,18.5,172.7,1022.9,0,0,0
7052,SUMMERSIDE,2018,4,27,117,5.8,18,19.9,-999.9,0.2,21.3,10.7,330,2018-04-27,6.9,25.4,172.9,1042.8,0,0,0
7053,SUMMERSIDE,2018,4,28,118,8,18.1,18.2,-999.9,8,21.8,13.2,330,2018-04-28,8.05,33.45,180.9,1061,0,0,0
7054,SUMMERSIDE,2018,4,29,119,3.5,8.8,13.3,-999.9,0.5,17.1,9.1,330,2018-04-29,1.15,34.6,181.4,1074.3,0,0,0
7055,SUMMERSIDE,2018,4,30,120,3,8.7,13.9,-999.9,12.2,18.9,8.8,330,2018-04-30,0.85,35.45,193.6,1088.2,0,0,0
7056,SUMMERSIDE,2018,5,1,121,4.2,10,14.1,-999.9,0,9.1,9.2,330,2018-05-01,2.1,37.55,193.6,1102.3,2.1,0,14.1
7057,SUMMERSIDE,2018,5,2,122,2.7,19.5,24.1,-999.9,8.8,21,10.5,330,2018-05-02,6.1,43.65,202.4,1126.4,8.2,8.8,38.2
7058,SUMMERSIDE,2018,5,3,123,2.1,5.2,10.4,-999.9,5.2,21.5,7.1,330,2018-05-03,0,43.65,207.6,1136.8,8.2,14,48.6
7059,SUMMERSIDE,2018,5,4,124,3.1,8.3,13.5,-999.9,13.3,11.2,8.5,330,2018-05-04,0.7,44.35,220.9,1150.3,8.9,27.3,62.1
7060,SUMMERSIDE,2018,5,5,125,4.5,17.5,21.5,-999.9,11.9,29.3,9,330,2018-05-05,6,50.35,232.8,1171.8,14.9,39.2,83.6
7061,SUMMERSIDE,2018,5,6,126,4.1,16.6,21.2,-999.9,0.9,14.1,9.1,330,2018-05-06,5.35,55.7,233.7,1193,20.25,40.1,104.8
7062,SUMMERSIDE,2018,5,7,127,0.6,12.4,20.7,-999.9,3.6,21.2,7.2,330,2018-05-07,1.5,57.2,237.3,1213.7,21.75,43.7,125.5
7063,SUMMERSIDE,2018,5,8,128,1.3,17.2,24.1,-999.9,0,27.9,7.9,330,2018-05-08,4.25,61.45,237.3,1237.8,26,43.7,149.6
7064,SUMMERSIDE,2018,5,9,129,3.1,10.8,16.9,-999.9,0,19.4,5.6,330,2018-05-09,1.95,63.4,237.3,1254.7,27.95,43.7,166.5
7065,SUMMERSIDE,2018,5,10,130,2.9,18.1,23.8,-999.9,0,17.8,8,330,2018-05-10,5.5,68.9,237.3,1278.5,33.45,43.7,190.3
7066,SUMMERSIDE,2018,5,11,131,2.2,12.6,19.8,-999.9,0,26.1,6.3,330,2018-05-11,2.4,71.3,237.3,1298.3,35.85,43.7,210.1
7067,SUMMERSIDE,2018,5,12,132,0.6,12.2,21,-999.9,0,20,5,330,2018-05-12,1.4,72.7,237.3,1319.3,37.25,43.7,231.1
7068,SUMMERSIDE,2018,5,13,133,4.3,15,20.3,-999.9,0,19.5,6.7,330,2018-05-13,4.65,77.35,237.3,1339.6,41.9,43.7,251.4
7069,SUMMERSIDE,2018,5,14,134,5.6,16.9,20.9,-999.9,0,33,9.7,330,2018-05-14,6.25,83.6,237.3,1360.5,48.15,43.7,272.3
7070,SUMMERSIDE,2018,5,15,135,5.8,20.2,23.7,-999.9,5,23.6,13,330,2018-05-15,8,91.6,242.3,1384.2,56.15,48.7,296
7071,SUMMERSIDE,2018,5,16,136,2.8,11.2,18.2,-999.9,0,21.1,6.1,330,2018-05-16,2,93.6,242.3,1402.4,58.15,48.7,314.2
7072,SUMMERSIDE,2018,5,17,137,-1.5,16.1,26.4,-999.9,0,24.8,7.8,330,2018-05-17,2.3,95.9,242.3,1428.8,60.45,48.7,340.6
7073,SUMMERSIDE,2018,5,18,138,-2,9.5,21.4,-999.9,0,14.4,5.3,330,2018-05-18,0,95.9,242.3,1450.2,60.45,48.7,362
7074,SUMMERSIDE,2018,5,19,139,2.6,19,25.7,-999.9,0,17.3,6.9,330,2018-05-19,5.8,101.7,242.3,1475.9,66.25,48.7,387.7
7075,SUMMERSIDE,2018,5,20,140,5,16.7,21.8,-999.9,13.5,21.1,11.1,330,2018-05-20,5.85,107.55,255.8,1497.7,72.1,62.2,409.5
7076,SUMMERSIDE,2018,5,21,141,4.3,20.6,25.8,-999.9,0,21.2,7.6,330,2018-05-21,7.45,115,255.8,1523.5,79.55,62.2,435.3
7077,SUMMERSIDE,2018,5,22,142,1.6,19.2,26.9,-999.9,0,20.5,6.5,330,2018-05-22,5.4,120.4,255.8,1550.4,84.95,62.2,462.2
7078,SUMMERSIDE,2018,5,23,143,0.3,12.2,22.2,-999.9,8.9,24.9,8.7,330,2018-05-23,1.25,121.65,264.7,1572.6,86.2,71.1,484.4
7079,SUMMERSIDE,2018,5,24,144,-0.1,12.7,23,-999.9,0.2,16.4,6.4,330,2018-05-24,1.3,122.95,264.9,1595.6,87.5,71.3,507.4
7080,SUMMERSIDE,2018,5,25,145,7.4,17.6,20.6,-999.9,2.2,19.5,12,330,2018-05-25,7.5,130.45,267.1,1616.2,95,73.5,528
7081,SUMMERSIDE,2018,5,26,146,4.5,10.7,16.1,-999.9,0,20.6,9.2,330,2018-05-26,2.6,133.05,267.1,1632.3,97.6,73.5,544.1
7082,SUMMERSIDE,2018,5,27,147,1.5,14.1,23.1,-999.9,0,13,7.3,330,2018-05-27,2.8,135.85,267.1,1655.4,100.4,73.5,567.2
7083,SUMMERSIDE,2018,5,28,148,5.8,18.4,23.1,-999.9,1.2,24.1,8.4,330,2018-05-28,7.1,142.95,268.3,1678.5,107.5,74.7,590.3
7084,SUMMERSIDE,2018,5,29,149,5.6,17,22,-999.9,3.1,22.2,11.1,330,2018-05-29,6.3,149.25,271.4,1700.5,113.8,77.8,612.3
7085,SUMMERSIDE,2018,5,30,150,5.4,14.9,20.2,-999.9,0,17.3,7.2,330,2018-05-30,5.15,154.4,271.4,1720.7,118.95,77.8,632.5
7086,SUMMERSIDE,2018,5,31,151,8.3,25.5,27.2,-999.9,0,17.3,11.3,330,2018-05-31,11.9,166.3,271.4,1747.9,130.85,77.8,659.7
7087,SUMMERSIDE,2018,6,1,152,11.5,26.3,25.3,-999.9,3,18.4,16.3,330,2018-06-01,13.9,180.2,274.4,1773.2,144.75,80.8,685
7088,SUMMERSIDE,2018,6,2,153,5,15.6,21.4,-999.9,24.5,35.8,12,330,2018-06-02,5.3,185.5,298.9,1794.6,150.05,105.3,706.4
7089,SUMMERSIDE,2018,6,3,154,-1.3,6.9,18.9,-999.9,0,30.2,5.7,330,2018-06-03,0,185.5,298.9,1813.5,150.05,105.3,725.3
7090,SUMMERSIDE,2018,6,4,155,-1.9,11.4,24.1,-999.9,0,10.2,5.8,330,2018-06-04,0,185.5,298.9,1837.6,150.05,105.3,749.4
7091,SUMMERSIDE,2018,6,5,156,5.6,9.6,13.2,-999.9,0.2,15.3,7.9,330,2018-06-05,2.6,188.1,299.1,1850.8,152.65,105.5,762.6
7092,SUMMERSIDE,2018,6,6,157,4.4,12.3,18.6,-999.9,1.8,12.8,8.7,330,2018-06-06,3.35,191.45,300.9,1869.4,156,107.3,781.2
7093,SUMMERSIDE,2018,6,7,158,7,20.8,24.7,-999.9,0,19.5,11.1,330,2018-06-07,8.9,200.35,300.9,1894.1,164.9,107.3,805.9
7094,SUMMERSIDE,2018,6,8,159,8,16.4,19.3,-999.9,4.3,26,11.6,330,2018-06-08,7.2,207.55,305.2,1913.4,172.1,111.6,825.2
7095,SUMMERSIDE,2018,6,9,160,7.5,19.2,22.8,-999.9,0,9.4,11.4,330,2018-06-09,8.35,215.9,305.2,1936.2,180.45,111.6,848
7096,SUMMERSIDE,2018,6,10,161,5.3,12.7,18.1,-999.9,0,16,8,330,2018-06-10,4,219.9,305.2,1954.3,184.45,111.6,866.1
7097,SUMMERSIDE,2018,6,11,162,2.1,12.7,21.7,-999.9,0,12.5,7.5,330,2018-06-11,2.4,222.3,305.2,1976,186.85,111.6,887.8
7098,SUMMERSIDE,2018,6,12,163,3.1,21,28.3,-999.9,0,27.7,9.8,330,2018-06-12,7.05,229.35,305.2,2004.3,193.9,111.6,916.1
7099,SUMMERSIDE,2018,6,13,164,9,20.1,22.3,-999.9,0,21.1,11.4,330,2018-06-13,9.55,238.9,305.2,2026.6,203.45,111.6,938.4
7100,SUMMERSIDE,2018,6,14,165,6.5,9.5,11.6,-999.9,26,26.7,9.2,330,2018-06-14,3,241.9,331.2,2038.2,206.45,137.6,950
7101,SUMMERSIDE,2018,6,15,166,5.6,19.8,25.2,-999.9,0,19.1,10.1,330,2018-06-15,7.7,249.6,331.2,2063.4,214.15,137.6,975.2
7102,SUMMERSIDE,2018,6,16,167,6.7,20.6,25,-999.9,0,17.6,12.9,330,2018-06-16,8.65,258.25,331.2,2088.4,222.8,137.6,1000.2
7103,SUMMERSIDE,2018,6,17,168,5.8,17.9,23.3,-999.9,0,16.7,8.5,330,2018-06-17,6.85,265.1,331.2,2111.7,229.65,137.6,1023.5
7104,SUMMERSIDE,2018,6,18,169,11.5,15.6,13.6,-999.9,3.4,32.7,13.2,330,2018-06-18,8.55,273.65,334.6,2125.3,238.2,141,1037.1
7105,SUMMERSIDE,2018,6,19,170,12.1,20.3,19.2,-999.9,11,22.7,13.6,330,2018-06-19,11.2,284.85,345.6,2144.5,249.4,152,1056.3
7106,SUMMERSIDE,2018,6,20,171,11.2,24.7,24.6,-999.9,3.4,21.7,13,330,2018-06-20,12.95,297.8,349,2169.1,262.35,155.4,1080.9
7107,SUMMERSIDE,2018,6,21,172,6.4,17.5,22.3,-999.9,0.5,15.6,10.1,330,2018-06-21,6.95,304.75,349.5,2191.4,269.3,155.9,1103.2
7108,SUMMERSIDE,2018,6,22,173,5.6,21.3,26.6,-999.9,0,13,9.6,330,2018-06-22,8.45,313.2,349.5,2218,277.75,155.9,1129.8
7109,SUMMERSIDE,2018,6,23,174,12,22.4,21.6,-999.9,0,24.7,12.4,330,2018-06-23,12.2,325.4,349.5,2239.6,289.95,155.9,1151.4
7110,SUMMERSIDE,2018,6,24,175,10.5,20.8,21.5,-999.9,8.9,13.2,15.5,330,2018-06-24,10.65,336.05,358.4,2261.1,300.6,164.8,1172.9
7111,SUMMERSIDE,2018,6,25,176,7.4,10.6,12,-999.9,12.3,31.2,10.5,330,2018-06-25,4,340.05,370.7,2273.1,304.6,177.1,1184.9
7112,SUMMERSIDE,2018,6,26,177,8,17.2,20.3,-999.9,0,17.8,10,330,2018-06-26,7.6,347.65,370.7,2293.4,312.2,177.1,1205.2
7113,SUMMERSIDE,2018,6,27,178,12.5,27.1,25.5,-999.9,0,26.3,14.5,330,2018-06-27,14.8,362.45,370.7,2318.9,327,177.1,1230.7
7114,SUMMERSIDE,2018,6,28,179,13.8,21.8,18.9,-999.9,8.2,29.2,16.8,330,2018-06-28,12.8,375.25,378.9,2337.8,339.8,185.3,1249.6
7115,SUMMERSIDE,2018,6,29,180,16.3,23.8,18.3,-999.9,15.5,21,20.5,330,2018-06-29,15.05,390.3,394.4,2356.1,354.85,200.8,1267.9
7116,SUMMERSIDE,2018,6,30,181,15.2,25.4,21.3,-999.9,0.8,11.9,17.4,330,2018-06-30,15.3,405.6,395.2,2377.4,370.15,201.6,1289.2
7117,SUMMERSIDE,2018,7,1,182,11.6,19.9,19.2,-999.9,0,19.5,15,330,2018-07-01,10.75,416.35,395.2,2396.6,380.9,201.6,1308.4
7118,SUMMERSIDE,2018,7,2,183,11.7,23,22.4,-999.9,0,12.3,17,330,2018-07-02,12.35,428.7,395.2,2419,393.25,201.6,1330.8
7119,SUMMERSIDE,2018,7,3,184,16.9,27.3,21.4,-999.9,0,27.6,22,330,2018-07-03,17.1,445.8,395.2,2440.4,410.35,201.6,1352.2
7120,SUMMERSIDE,2018,7,4,185,17.2,30.1,23.8,-999.9,0,11,20.9,330,2018-07-04,18.65,464.45,395.2,2464.2,429,201.6,1376
7121,SUMMERSIDE,2018,7,5,186,15.3,29.6,25,-999.9,0,17.2,17.8,330,2018-07-05,17.45,481.9,395.2,2489.2,446.45,201.6,1401
7122,SUMMERSIDE,2018,7,6,187,13.5,21.5,18.7,-999.9,8.5,27.9,17.7,330,2018-07-06,12.5,494.4,403.7,2507.9,458.95,210.1,1419.7
7123,SUMMERSIDE,2018,7,7,188,12.6,22.5,20.8,-999.9,0,20.9,11.8,330,2018-07-07,12.55,506.95,403.7,2528.7,471.5,210.1,1440.5
7124,SUMMERSIDE,2018,7,8,189,15.1,27.3,23,-999.9,0,26.2,15.9,330,2018-07-08,16.2,523.15,403.7,2551.7,487.7,210.1,1463.5
7125,SUMMERSIDE,2018,7,9,190,15.7,25.8,20.9,-999.9,0,29.9,17,330,2018-07-09,15.75,538.9,403.7,2572.6,503.45,210.1,1484.4
7126,SUMMERSIDE,2018,7,10,191,14.6,27.2,23.3,-999.9,0.2,19.5,18.8,330,2018-07-10,15.9,554.8,403.9,2595.9,519.35,210.3,1507.7
7127,SUMMERSIDE,2018,7,11,192,11.1,21.2,20.8,-999.9,0,12.7,13.4,330,2018-07-11,11.15,565.95,403.9,2616.7,530.5,210.3,1528.5
7128,SUMMERSIDE,2018,7,12,193,10.5,20.1,20.2,-999.9,0,15.2,12.8,330,2018-07-12,10.3,576.25,403.9,2636.9,540.8,210.3,1548.7
7129,SUMMERSIDE,2018,7,13,194,10.5,22.9,22.9,-999.9,0,8.8,13.5,330,2018-07-13,11.7,587.95,403.9,2659.8,552.5,210.3,1571.6
7130,SUMMERSIDE,2018,7,14,195,13.1,24.2,21.6,-999.9,0,13.2,14.8,330,2018-07-14,13.65,601.6,403.9,2681.4,566.15,210.3,1593.2
7131,SUMMERSIDE,2018,7,15,196,15.8,25,19.7,-999.9,0,12.1,17.8,330,2018-07-15,15.4,617,403.9,2701.1,581.55,210.3,1612.9
7132,SUMMERSIDE,2018,7,16,197,15.6,27,21.8,-999.9,0,9.2,19,330,2018-07-16,16.3,633.3,403.9,2722.9,597.85,210.3,1634.7
7133,SUMMERSIDE,2018,7,17,198,16.5,27.3,21.2,-999.9,6.3,17.5,21.1,330,2018-07-17,16.9,650.2,410.2,2744.1,614.75,216.6,1655.9
7134,SUMMERSIDE,2018,7,18,199,16.3,23.4,17.1,-999.9,2.2,13.8,20.3,330,2018-07-18,14.85,665.05,412.4,2761.2,629.6,218.8,1673
7135,SUMMERSIDE,2018,7,19,200,13.3,22.6,19.5,-999.9,0,10.7,15.1,330,2018-07-19,12.95,678,412.4,2780.7,642.55,218.8,1692.5
7136,SUMMERSIDE,2018,7,20,201,14.9,27.7,22.8,-999.9,0,14.7,16.3,330,2018-07-20,16.3,694.3,412.4,2803.5,658.85,218.8,1715.3
7137,SUMMERSIDE,2018,7,21,202,14.4,25,20.7,-999.9,0,10.4,18.6,330,2018-07-21,14.7,709,412.4,2824.2,673.55,218.8,1736
7138,SUMMERSIDE,2018,7,22,203,18.8,28.2,19.4,-999.9,0,15.4,23,330,2018-07-22,18.5,727.5,412.4,2843.6,692.05,218.8,1755.4
7139,SUMMERSIDE,2018,7,23,204,20.1,29.6,19.5,-999.9,0.5,20.6,25.6,330,2018-07-23,19.85,747.35,412.9,2863.1,711.9,219.3,1774.9
7140,SUMMERSIDE,2018,7,24,205,20,29.1,19,-999.9,0.3,19.9,22.8,330,2018-07-24,19.55,766.9,413.2,2882.1,731.45,219.6,1793.9
7141,SUMMERSIDE,2018,7,25,206,20.8,29,18,-999.9,0.2,25.5,22.4,330,2018-07-25,19.9,786.8,413.4,2900.1,751.35,219.8,1811.9
7142,SUMMERSIDE,2018,7,26,207,20.9,24.9,12.5,-999.9,11.5,25,25,330,2018-07-26,17.9,804.7,424.9,2912.6,769.25,231.3,1824.4
7143,SUMMERSIDE,2018,7,27,208,19.6,27.7,17.7,-999.9,0,20.2,24.6,330,2018-07-27,18.65,823.35,424.9,2930.3,787.9,231.3,1842.1
7144,SUMMERSIDE,2018,7,28,209,19.1,28.4,18.9,-999.9,0,20.1,24.6,330,2018-07-28,18.75,842.1,424.9,2949.2,806.65,231.3,1861
7145,SUMMERSIDE,2018,7,29,210,19.1,27.1,17.5,-999.9,10.4,15,25.7,330,2018-07-29,18.1,860.2,435.3,2966.7,824.75,241.7,1878.5
7146,SUMMERSIDE,2018,7,30,211,17.2,27.7,19.9,-999.9,0,14.2,20,330,2018-07-30,17.45,877.65,435.3,2986.6,842.2,241.7,1898.4
7147,SUMMERSIDE,2018,7,31,212,17.9,29,20.4,-999.9,0,14,21.3,330,2018-07-31,18.45,896.1,435.3,3007,860.65,241.7,1918.8
7148,SUMMERSIDE,2018,8,1,213,18.1,30.4,21.4,-999.9,0,15.4,21.3,330,2018-08-01,19.25,915.35,435.3,3028.4,879.9,241.7,1940.2
7149,SUMMERSIDE,2018,8,2,214,18.7,26.6,17,-999.9,3.4,24.4,22.9,330,2018-08-02,17.65,933,438.7,3045.4,897.55,245.1,1957.2
7150,SUMMERSIDE,2018,8,3,215,19.5,28.5,18.1,-999.9,0,11.9,22.5,330,2018-08-03,19,952,438.7,3063.5,916.55,245.1,1975.3
7151,SUMMERSIDE,2018,8,4,216,20.3,25.7,14,-999.9,3,12.1,23.7,330,2018-08-04,18,970,441.7,3077.5,934.55,248.1,1989.3
7152,SUMMERSIDE,2018,8,5,217,16.8,22.3,14,-999.9,20.7,13.8,20.7,330,2018-08-05,14.55,984.55,462.4,3091.5,949.1,268.8,2003.3
7153,SUMMERSIDE,2018,8,6,218,17.1,29.7,21.1,-999.9,0,13.2,22.9,330,2018-08-06,18.4,1002.95,462.4,3112.6,967.5,268.8,2024.4
7154,SUMMERSIDE,2018,8,7,219,19.6,28.9,18,-999.9,9,13.7,26.2,330,2018-08-07,19.25,1022.2,471.4,3130.6,986.75,277.8,2042.4
7155,SUMMERSIDE,2018,8,8,220,18.8,25.4,15.1,-999.9,0,12.4,22,330,2018-08-08,17.1,1039.3,471.4,3145.7,1003.85,277.8,2057.5
7156,SUMMERSIDE,2018,8,9,221,19.7,23.5,11.4,-999.9,49.3,20,24.2,330,2018-08-09,16.6,1055.9,520.7,3157.1,1020.45,327.1,2068.9
7157,SUMMERSIDE,2018,8,10,222,14.3,24.2,18.3,-999.9,4.6,15.5,17.9,330,2018-08-10,14.25,1070.15,525.3,3175.4,1034.7,331.7,2087.2
